round_index,mean_revenue,mean_payout,mean_burn,mean_treasury_cost,mean_carry,mean_margin_ex_burn,scenario
86,22821.484799932015,21769.260601205155,4564.296959986403,993.7893687358296,73955.74916678229,21827.69543119618,multiplier_rewards
87,22814.308398566638,22450.093420977064,6162.861679713327,9025.45702508647,76157.10246465853,13788.851373480167,multiplier_rewards
88,22810.97512182924,21135.752495772354,4562.1950243658475,964.067211621633,73270.13006634956,21846.907910207607,multiplier_rewards
89,22780.250855790324,22328.18269505561,6156.0501711580655,9020.105299031418,75566.14805592621,13760.14555675891,multiplier_rewards
90,22794.883206935814,21134.27014084733,4558.976641387163,965.1744467536754,72667.78448062754,21829.708760182137,multiplier_rewards
91,22822.58950913292,22018.118040805966,6164.5179018265835,9004.791852010107,75307.7380471279,13817.79765712281,multiplier_rewards
92,22787.468029748685,22867.406644633516,6157.493605949738,9044.584614090203,77070.30582629333,13742.883415658485,multiplier_rewards
93,22816.115744108116,21534.057911151638,4563.223148821623,983.8410063536144,73789.14051042819,21832.2747377545,multiplier_rewards
94,22814.545061639645,21911.393502630533,6162.909012327929,9000.353568897533,76529.38305710937,13814.191492742108,multiplier_rewards
95,22807.937253060234,21320.369543813693,4561.587450612047,974.3395386505503,73455.36331574386,21833.597714409683,multiplier_rewards
96,22821.41411665061,22332.5457992962,6164.2828233301225,9019.33278854358,75779.94880976816,13802.081328107028,multiplier_rewards
97,22813.170807667826,21485.34166818605,4562.634161533565,980.1659584625517,72545.14378771636,21833.004849205274,multiplier_rewards
98,22802.913111174417,22338.891865389152,6160.582622234883,9019.861019122223,74848.58241126675,13783.052092052194,multiplier_rewards
99,22801.157664179947,22771.099257123635,6160.23153283599,9039.34646987184,76718.40928548707,13761.81119430811,multiplier_rewards
100,22795.821005025027,21483.264420442065,4559.164201005005,980.5150396274073,73471.80166906503,21815.30596539762,multiplier_rewards
101,22796.070899686423,22074.347470775967,6159.214179937285,9008.486955367602,76034.31091803819,13787.583944318818,multiplier_rewards
102,22806.287310895535,21112.99953708053,4561.257462179107,964.5418820280325,73166.34122967409,21841.745428867504,multiplier_rewards
103,22815.0445178284,22026.749853542864,6163.008903565679,9006.405486627942,75791.62699039394,13808.639031200453,multiplier_rewards
104,22799.420059866847,20843.913390643804,4559.8840119733695,952.6469650710203,73187.2496476436,21846.773094795826,multiplier_rewards
